Post_Date,Organization,Organization_Link,Posts,Is_Walkin,Qualification,Experience_Type,Last_Date,Days_Left,Job_Type
24-05-2025,National Council of Educational Research and Training (NCERT),https://linkingsky.com/government-exams/Teaching_Jobs/ncert-recruitment.html,3 Senior Research Associate and Junior Project Fellow (Walkin),True,Post Graduates,"Fresher,Experience",03-06-2025,,Regular
24-05-2025,National Council of Educational Research and Training (NCERT),https://linkingsky.com/government-exams/Teaching_Jobs/ncert-recruitment.html,6 Junior Project Fellow (Library and Documentation Division) (Walkin),True,Post Graduates,Fresher,Today,,Regular
24-05-2025,National Council of Educational Research and Training (NCERT),https://linkingsky.com/government-exams/Teaching_Jobs/ncert-recruitment.html,1 Senior Research Associate (Walkin),True,Post Graduates,Experience,28-05-2025,1.0,Regular
24-05-2025,National Council of Educational Research and Training (NCERT),https://linkingsky.com/government-exams/Teaching_Jobs/ncert-recruitment.html,1 Senior Research Associate (Walkin),True,Post Graduates,Experience,Today,,Regular
24-05-2025,National Council of Educational Research and Training (NCERT),https://linkingsky.com/government-exams/Teaching_Jobs/ncert-recruitment.html,1 Junior Project Fellow (Walkin),True,Post Graduates,Fresher,Today,,Regular
24-05-2025,National Council of Educational Research and Training (NCERT),https://linkingsky.com/government-exams/Teaching_Jobs/ncert-recruitment.html,1 Junior Project Fellow (Walkin),True,Post Graduates,Fresher,29-05-2025,2.0,Regular
24-05-2025,National Council of Educational Research and Training (NCERT),https://linkingsky.com/government-exams/Teaching_Jobs/ncert-recruitment.html,1 Junior Project Fellow (Department of Education of Groups with Special Needs) (Walkin),True,Post Graduates,Fresher,29-05-2025,2.0,Regular
24-05-2025,Indian Institute of Technology Varanasi (IIT BHU),https://linkingsky.com/government-exams/Teaching_Jobs/iit-bhu-recruitment.html,1 Project Associate,False,Engineers,Fresher,06-06-2025,,Regular
24-05-2025,Indian Institute of Technology Varanasi (IIT BHU),https://linkingsky.com/government-exams/Teaching_Jobs/iit-bhu-recruitment.html,1 Consultant (DIA-CoE IIT),False,Post Graduates,Fresher,Today,,Regular
24-05-2025,Indian Institute of Technology Varanasi (IIT BHU),https://linkingsky.com/government-exams/Teaching_Jobs/iit-bhu-recruitment.html,1 Unskilled manpower,False,Matriculation,Fresher,11-06-2025,,Regular
24-05-2025,Indian Institute of Technology Indore (IIT Indore),https://linkingsky.com/government-exams/Teaching_Jobs/iit-indore-recruitment.html,1 Research Assistant (Department of Biosciences and Biomedical Engineering),False,Post Graduates,Fresher,06-06-2025,,Regular
23-05-2025,Defence Research and Development Organisation (DRDO),https://linkingsky.com/government-exams/Police-Defence-Jobs/drdo-recruitment.html,41 Graduate Apprentice/Technician Apprentice (Advanced Centre for Energetic Materials),False,"Graduates,Engineers,Diploma",Fresher,15-06-2025,,Top Job
23-05-2025,Gujarat Panchayat Service Selection Board (GPSSB),https://linkingsky.com/government-exams/psu-jobs/gujarat-panchayat-seva-selection-board-recruitment.html,994 Work Assistant,False,"Servicemen,Diploma",Fresher,10-06-2025,,Top Job
23-05-2025,Gujarat Panchayat Service Selection Board (GPSSB),https://linkingsky.com/government-exams/psu-jobs/gujarat-panchayat-seva-selection-board-recruitment.html,245 Tracer,False,"Servicemen,Diploma",Fresher,10-06-2025,,Top Job
23-05-2025,Hindustan Petroleum Corporation Limited (HPCL),https://linkingsky.com/government-exams/psu-jobs/hindustan-petroleum-corporation-recruitment.html,Graduate Apprentice Trainee,False,Engineers,Fresher,30-05-2025,3.0,Top Job
23-05-2025,National Bank For Agriculture And Rural Development (NABARD),https://linkingsky.com/government-exams/bank/nabard-Recruitment.html,6 Statistical Analyst and Various Specialists,False,Post Graduates,Experience,01-06-2025,,Regular
23-05-2025,Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences Rohtak (PGIMS Rohtak),https://linkingsky.com/government-exams/Teaching_Jobs/pgims-rohtak-recruitment.html,153 Senior/ Junior House Surgeon,False,Doctors,Fresher,03-06-2025,,Top Job
23-05-2025,Meghalaya Public Service Commission (Meghalaya PSC),https://linkingsky.com/government-exams/STATE_PSC/meghalaya-psc-recruitment.html,13 Stenographer Gr I/III,False,Graduates,Fresher,13-06-2025,,Top Job
23-05-2025,Arunachal Pradesh Public Service Commission (APPSC),https://linkingsky.com/government-exams/STATE_PSC/arunachal-pradesh-psc-recruitment.html,166 Assistant Engineer (Engineering Service Exam),False,Engineers,Fresher,08-06-2025,,Top Job
23-05-2025,Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences Rohtak (PGIMS Rohtak),https://linkingsky.com/government-exams/Teaching_Jobs/pgims-rohtak-recruitment.html,56 Junior Resident,False,Doctors,Fresher,02-06-2025,,Regular
23-05-2025,Bangalore Metro Rail Corporation (BMRC),https://linkingsky.com/government-exams/railway-jobs/bmrc-recruitment.html,150 Maintainer (Extended),False,ITI,Fresher,04-06-2025,,Top Job
23-05-2025,Cochin Shipyard Limited (CSL),https://linkingsky.com/government-exams/psu-jobs/cochin-shipyard-recruitment.html,31 Ship Design Assistant (Extended),False,Diploma,Experience,30-05-2025,3.0,Regular
23-05-2025,Cochin Shipyard Limited (CSL),https://linkingsky.com/government-exams/psu-jobs/cochin-shipyard-recruitment.html,"3 Project Officer and Senior Project Officer ((CANSRU Sri Vijaya Puram, Andaman & Nicobar Islands)) (Extended)",False,"Graduates,Engineers,Diploma",Experience,30-05-2025,3.0,Regular
23-05-2025,Cochin Shipyard Limited (CSL),https://linkingsky.com/government-exams/psu-jobs/cochin-shipyard-recruitment.html,18 Supervisor (Udupi Cochin Shipyard Limited) (Extended),False,"ITI,Graduates,Diploma",Experience,30-05-2025,3.0,Regular
23-05-2025,Cochin Shipyard Limited (CSL),https://linkingsky.com/government-exams/psu-jobs/cochin-shipyard-recruitment.html,3 Project Officer (Mechanical) (CKSRU Kolkata) (Extended),False,Engineers,Experience,30-05-2025,3.0,Regular
21-05-2025,National Institute of Design (NID),https://linkingsky.com/government-exams/Teaching_Jobs/nid-ahmedabad-recruitment.html,"21 Senior Designer, Registrar and Various (Andhra Pradesh)",False,"Graduates,Post Graduates,Engineers,Diploma",Experience,03-06-2025,,Regular
21-05-2025,Indian Institute of Foreign Trade (IIFT),https://linkingsky.com/government-exams/Teaching_Jobs/indian-institute-of-foreign-trade-kolkata-iift-kolkata-recruitment.html,3 Young Professional/ Associate,False,"Graduates,Post Graduates",Experience,30-05-2025,3.0,Regular
21-05-2025,All India Institute of Medical Sciences Patna (AIIMS Patna),https://linkingsky.com/government-exams/psu-jobs/aiims-patna-recruitment.html,"20 Project Assistant, Project Clinician and Various (Walkin)",True,"Graduates,Post Graduates,Doctors",Fresher,30-05-2025,3.0,Regular
21-05-2025,Bhopal Memorial Hospital and Research Centre (BMHRC),https://linkingsky.com/government-exams/psu-jobs/bmhrc-bhopal-recruitment.html,3 Young Professional II,False,"Post Graduates,Engineers,Doctors",Experience,31-05-2025,4.0,Regular
21-05-2025,Wildlife Institute of India (WII),https://linkingsky.com/government-exams/Teaching_Jobs/wildlife-institute-of-india-recruitment.html,"33 Project Associate, Administrative Assistant and Various",False,"Intermediate,ITI,Matriculation,Graduates,Post Graduates,Engineers,Diploma","Fresher,Experience",05-06-2025,,Regular
21-05-2025,National Ayush Mission Kerala (NAM Kerala),https://linkingsky.com/government-exams/psu-jobs/national-ayush-mission-thiruvananthapuram-recruitment.html,1 Therapist (Thrissur),False,Doctors,Fresher,05-06-2025,,Regular
21-05-2025,Nagaland University,https://linkingsky.com/government-exams/Teaching_Jobs/nagaland-university-recruitment.html,1 Project Assistant (Department of Zoology),False,Graduates,Fresher,31-05-2025,4.0,Regular
21-05-2025,Banaras Hindu University (BHU),https://linkingsky.com/government-exams/Teaching_Jobs/bhu-recruitment.html,4 Research Assistant and Field Investigators (Department of Psychology),False,Post Graduates,Fresher,07-06-2025,,Regular
21-05-2025,National Sports University Manipur (NSU Manipur),https://linkingsky.com/government-exams/Teaching_Jobs/national-sports-university-manipur-recruitment.html,2 Junior Project fellow and Project Lab Technician,False,"Post Graduates,Doctors",Fresher,30-05-2025,3.0,Regular
21-05-2025,National Institute of Technology Rourkela (NIT Rourkela),https://linkingsky.com/government-exams/Teaching_Jobs/nit-rourkela-recruitment.html,1 Junior Research Fellow (Civil Engineering),False,Post Graduates,Fresher,30-05-2025,3.0,Regular
21-05-2025,National Institute of Technology Rourkela (NIT Rourkela),https://linkingsky.com/government-exams/Teaching_Jobs/nit-rourkela-recruitment.html,1 Research Fellow (Electronics and Communication Engg),False,"Post Graduates,Engineers",Fresher,03-06-2025,,Regular
21-05-2025,National Institute of Technology Rourkela (NIT Rourkela),https://linkingsky.com/government-exams/Teaching_Jobs/nit-rourkela-recruitment.html,2 Research Fellow (Electronics and Communication Engg),False,"Post Graduates,Engineers",Fresher,03-06-2025,,Regular
21-05-2025,National Institute of Technology Rourkela (NIT Rourkela),https://linkingsky.com/government-exams/Teaching_Jobs/nit-rourkela-recruitment.html,2 Project Associate (Electronics and Communication Engg),False,"Post Graduates,Engineers",Fresher,03-06-2025,,Regular
21-05-2025,National Institute of Technology Rourkela (NIT Rourkela),https://linkingsky.com/government-exams/Teaching_Jobs/nit-rourkela-recruitment.html,2 Junior Research Fellow (Computer Science and Engg),False,"Post Graduates,Engineers",Fresher,05-06-2025,,Regular
21-05-2025,National Institute of Technology Rourkela (NIT Rourkela),https://linkingsky.com/government-exams/Teaching_Jobs/nit-rourkela-recruitment.html,1 Principal Project Associate,False,Post Graduates,Fresher,16-06-2025,,Regular
21-05-2025,National Institute of Technology Rourkela (NIT Rourkela),https://linkingsky.com/government-exams/Teaching_Jobs/nit-rourkela-recruitment.html,1 Junior Research Fellow,False,Post Graduates,Fresher,06-06-2025,,Regular
21-05-2025,Puducherry Administration,https://linkingsky.com/government-exams/psu-jobs/puducherry-administration-recruitment.html,63 Village Assistant and MTS (Department of Revenue and Disaster Management),False,"Intermediate,Servicemen",Fresher,14-06-2025,,Top Job
21-05-2025,Visvesvaraya National Institute of Technology (VNIT Nagpur),https://linkingsky.com/government-exams/Teaching_Jobs/vnit-nagpur-recruitment.html,1 Junior Research Fellow (Civil Engineering Department),False,Post Graduates,Fresher,10-06-2025,,Regular
21-05-2025,Indian Institute of Science Bangalore (IISC),https://linkingsky.com/government-exams/Teaching_Jobs/iisc-bangalore-recruitment.html,1 Facility Manager (Central Animal Facility),False,Post Graduates,Experience,05-06-2025,,Regular
21-05-2025,National Institute of Technology Meghalaya (NIT Meghalaya),https://linkingsky.com/government-exams/Teaching_Jobs/nit-meghalaya-recruitment.html,2 Guest Faculty (Mechanical Engineering),False,Post Graduates,Fresher,30-06-2025,,Regular
21-05-2025,Indian Institute of Science Bangalore (IISC),https://linkingsky.com/government-exams/Teaching_Jobs/iisc-bangalore-recruitment.html,1 Transgenic Facility Manager (Central Animal Facility),False,Post Graduates,Experience,05-06-2025,,Regular
21-05-2025,Indian Institute of Science Bangalore (IISC),https://linkingsky.com/government-exams/Teaching_Jobs/iisc-bangalore-recruitment.html,3 Senior Editorial Assistant,False,"Graduates,Post Graduates",Experience,05-06-2025,,Regular
21-05-2025,Society for Applied Microwave Electronics Engineering and Research (SAMEER),https://linkingsky.com/government-exams/psu-jobs/sameer-recruitment.html,1 Project Trainees,False,Post Graduates,Fresher,31-05-2025,4.0,Regular
21-05-2025,Indian Association for the Cultivation of Science (IACS),https://linkingsky.com/government-exams/Teaching_Jobs/iacs-recruitment.html,1 Research Associate,False,Post Graduates,Fresher,09-06-2025,,Regular
21-05-2025,Sree Chitra Tirunal Institute for Medical Sciences and Technology (SCTIMST),https://linkingsky.com/government-exams/Teaching_Jobs/sctimst-recruitment.html,1 Project Scientist (Professional) (Walkin),True,Engineers,Fresher,29-05-2025,2.0,Regular
21-05-2025,All India Institute of Medical Sciences Madurai (AIIMS Madurai),https://linkingsky.com/government-exams/psu-jobs/all-india-institute-of-medical-sciences-madurai-aiims-madurai-recruitment.html,2 Project Research Scientist I,False,"Graduates,Post Graduates,Doctors",Fresher,04-06-2025,,Regular
21-05-2025,Mahatma Phule Krishi Vidyapeeth (MPKV),https://linkingsky.com/government-exams/Teaching_Jobs/mpkv-rahuri-recruitment.html,"12 SRF, Field Assistant and Various",False,"Graduates,Post Graduates,Diploma",Fresher,Today,,Regular
21-05-2025,Mahatma Phule Krishi Vidyapeeth (MPKV),https://linkingsky.com/government-exams/Teaching_Jobs/mpkv-rahuri-recruitment.html,1 Assistant Professor (Animal Husbandry and Dairy Science),False,Post Graduates,Fresher,12-06-2025,,Regular
21-05-2025,National Bureau of Fish Genetic Resources (NBFGR),https://linkingsky.com/government-exams/psu-jobs/nbfgr-recruitment.html,6 Consultant and Young Professional I/II (Walkin),True,"Graduates,Post Graduates","Fresher,Experience",29-05-2025,2.0,Regular
21-05-2025,Ex Servicemen Contributory Health Scheme (ECHS),https://linkingsky.com/government-exams/psu-jobs/echs-recruitment.html,1 Dental ATH (Srikakulam),False,Doctors,Experience,30-05-2025,3.0,Regular
21-05-2025,Indian Institute of Science Bangalore (IISC),https://linkingsky.com/government-exams/Teaching_Jobs/iisc-bangalore-recruitment.html,"4 Scientist C/D, Field Officer and Various",False,"Graduates,Post Graduates,Doctors",Experience,02-06-2025,,Regular
21-05-2025,Indian Association for the Cultivation of Science (IACS),https://linkingsky.com/government-exams/Teaching_Jobs/iacs-recruitment.html,1 Research Associate I (School of Physical Sciences),False,Post Graduates,Fresher,08-06-2025,,Regular
21-05-2025,Indian Association for the Cultivation of Science (IACS),https://linkingsky.com/government-exams/Teaching_Jobs/iacs-recruitment.html,1 Research Associate I,False,Post Graduates,Fresher,06-06-2025,,Regular
21-05-2025,Indian Association for the Cultivation of Science (IACS),https://linkingsky.com/government-exams/Teaching_Jobs/iacs-recruitment.html,1 Research Associate I (School of Physical Sciences),False,Post Graduates,Fresher,06-06-2025,,Regular
21-05-2025,Indian Institute of Technology Roorkee (IIT Roorkee),https://linkingsky.com/government-exams/Teaching_Jobs/iit-roorkee-recruitment.html,3 Project Associate and Project Attendant (Electrical Engg Department),False,"Matriculation,Post Graduates,Engineers","Fresher,Experience",10-06-2025,,Regular
21-05-2025,Indian Institute of Technology Roorkee (IIT Roorkee),https://linkingsky.com/government-exams/Teaching_Jobs/iit-roorkee-recruitment.html,1 Junior Research Fellow (DMME),False,Post Graduates,Fresher,31-05-2025,4.0,Regular
21-05-2025,Indian Institute of Technology Roorkee (IIT Roorkee),https://linkingsky.com/government-exams/Teaching_Jobs/iit-roorkee-recruitment.html,1 Junior Research Fellow (DMME),False,Post Graduates,Fresher,31-05-2025,4.0,Regular
21-05-2025,Indian Institute of Technology Roorkee (IIT Roorkee),https://linkingsky.com/government-exams/Teaching_Jobs/iit-roorkee-recruitment.html,"5 Project Consultant, Project Fellow and Project Associate",False,"Graduates,Post Graduates","Fresher,Experience",10-06-2025,,Regular
21-05-2025,Sree Chitra Tirunal Institute for Medical Sciences and Technology (SCTIMST),https://linkingsky.com/government-exams/Teaching_Jobs/sctimst-recruitment.html,4 Apprentice Trainee (Pharmacy) (Walkin),True,Doctors,Fresher,29-05-2025,2.0,Regular
21-05-2025,Indian Institute of Information Technology Raichur (IIIT Raichur),https://linkingsky.com/government-exams/Teaching_Jobs/indian-institute-of-information-technology-raichur-iiit-raichur-recruitment.html,2 Professor of Practice,False,Post Graduates,Experience,15-06-2025,,Regular
